sourceTaxonName,interactionTypeName,targetTaxonName,Mass_kg,Mass_source,decimalLatitude,decimalLongitude,localityName,sourceCitation
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,34.2451218889,-118.4809381944,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,38.0483928661,-122.7574199148,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,37.801229621,-122.4741268158,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,eats,Thomomys bottae,0.16018,Tamburello_etal_2015,37.801229621,-122.4741268158,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,37.7683671565,-122.5023219554,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,38.0763739384,-122.9626506316,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,38.0764502059,-122.9626311863,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,38.1236083333,-122.93711,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,eats,Thomomys bottae,0.16018,Tamburello_etal_2015,38.1236083333,-122.93711,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,34.0160807261,-118.3396277901,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,preysOn,Thomomys bottae,0.16018,Tamburello_etal_2015,34.1884772555,-118.2578569816,NA,"http://iNaturalist.org is a place where you can record what you see in nature, meet other nature lovers, and learn about the natural world."
Canis latrans,eats,Thomomys bottae,0.16018,Tamburello_etal_2015,35.41665,-115.58416,Mojave Desert,"Eichenwald, A. J., Fefferman, N. H., & Reed, J. M. (2024). Potential extinction cascades in a desert ecosystem: Linking food web interactions to community viability. Ecology and Evolution, 14, e10930. https://doi.org/10.1002/ece3.10930"
NA,NA,Thomomys mazama,0.075,EltonTraits,NA,NA,NA,NA
Canis latrans,eats,Thomomys townsendii,0.26335,EltonTraits,42.83333333,-115.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus armatus,0.313,EltonTraits,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus armatus,0.313,EltonTraits,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus armatus,0.313,EltonTraits,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus armatus,0.313,EltonTraits,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus armatus,0.313,EltonTraits,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus armatus,0.313,EltonTraits,43.7498,-110.0799,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus columbianus,0.57834,Tamburello_etal_2015,47.4882,-114.3838,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocitellus townsendii,0.213,EltonTraits,42.83333333,-115.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Urocitellus washingtoni,0.2075,EltonTraits,NA,NA,NA,NA
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,35.41665,-115.58416,Mojave Desert,"Eichenwald, A. J., Fefferman, N. H., & Reed, J. M. (2024). Potential extinction cascades in a desert ecosystem: Linking food web interactions to community viability. Ecology and Evolution, 14, e10930. https://doi.org/10.1002/ece3.10930"
Urocyon cinereoargenteus,eats,Urocyon cinereoargenteus,3.834,EOL,33.9048,-111.4087,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Urocyon cinereoargenteus,eats,Urocyon cinereoargenteus,3.834,EOL,33.9048,-111.4087,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,31.45833334,-94.55,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,31.45833334,-94.55,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,32.8885,-86.7033,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,31.45833334,-94.55,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,31.45833334,-94.55,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Urocyon cinereoargenteus,3.834,EOL,35.41665,-115.58416,Mojave Desert,"Eichenwald, A. J., Fefferman, N. H., & Reed, J. M. (2024). Potential extinction cascades in a desert ecosystem: Linking food web interactions to community viability. Ecology and Evolution, 14, e10930. https://doi.org/10.1002/ece3.10930"
Canis lupus,eats,Ursus americanus,100,Hein_etal_2012,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Ursus americanus,100,Hein_etal_2012,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis lupus,eats,Ursus americanus,100,Hein_etal_2012,47.548,-71.3248,Lac Jacques-Cartier,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
NA,NA,Vulpes macrotis,4.49997,EltonTraits,NA,NA,NA,NA
NA,NA,Vulpes macrotis,4.49997,EltonTraits,NA,NA,NA,NA
NA,NA,Vulpes velox,2.0893,Tamburello_etal_2015,NA,NA,NA,NA
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,38.85833333,22.325,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,-32.16666667,151.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,56.3331,10.7503,Djursland,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,33.8584,-118.3931,South Bay,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,-32.16666667,151.8333333,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,52.1948,19.3987,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,36.599,-121.88720000000001,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,52.1948,19.3987,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,52.1948,19.3987,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,-32.16666667,151.8333333,Barrington Top National Parks/Chichester State Forest,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,51.33333333,-2.216666667,Castle Combe,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Vulpes vulpes,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,-36.4562,148.2632,NA,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
Canis latrans,eats,Vulpes vulpes,4.1,Gittleman_Harvey_1982,51.83333333,-114.8333333,Nose Hill Park/Bowmont/Weaselhead Natural Environment Areas/Southland Lowlands/Fish Creek Provincial Park,"Middleton, O.S, Svensson, H, Scharlemann, J.P.W, Faurby, S, Sandom, C.J. CarniDIET 1.0: A database of terrestrial carnivorous mammal diets. Global Ecology and Biogeography. https://doi.org/10.1111/geb.13296."
